rows,cols,obstacle_ratio,num_runs,id_scenario,run_num,origin,destination,lunghezza_OD,execution_time_OD,recursive_calls_OD,cache_hits_OD,total_unique_frontiers_OD,pruning_successes_OD,max_recursion_depth_OD,lunghezza_DO,execution_time_DO,recursive_calls_DO,cache_hits_DO,total_unique_frontiers_DO,pruning_successes_DO,max_recursion_depth_DO,correttezza_superata
10,10,0.2,10,dimensione_3,1,"(2, 1)","(9, 8)",10.485281374238571,0.0012461000587791204,2,0,22,21,2,10.485281374238571,0.000932999886572361,2,0,14,13,2,True
10,10,0.2,10,dimensione_3,2,"(4, 4)","(8, 9)",6.656854249492381,0.00047709979116916656,1,0,0,0,1,6.656854249492381,0.0007136999629437923,1,0,0,0,1,True
10,10,0.2,10,dimensione_3,3,"(2, 3)","(8, 9)",9.071067811865476,0.0008847999852150679,2,0,15,14,2,9.071067811865476,0.0009198000188916922,2,0,13,12,2,True
10,10,0.2,10,dimensione_3,4,"(1, 3)","(9, 8)",10.071067811865476,0.0020873001776635647,4,0,24,21,2,10.071067811865476,0.0012793999630957842,3,0,14,12,2,True
10,10,0.2,10,dimensione_3,5,"(0, 0)","(8, 7)",10.899494936611667,0.001478699967265129,3,0,25,23,2,10.899494936611667,0.0013792000245302916,3,0,19,17,2,True
10,10,0.2,10,dimensione_3,6,"(0, 3)","(8, 8)",10.071067811865476,0.0003837000112980604,1,0,0,0,1,10.071067811865476,0.0003923000767827034,1,0,0,0,1,True
10,10,0.2,10,dimensione_3,7,"(2, 3)","(8, 9)",9.071067811865476,0.0009892999660223722,2,0,26,25,2,9.071067811865476,0.0013881002087146044,3,0,23,21,2,True
10,10,0.2,10,dimensione_3,8,"(1, 2)","(6, 6)",6.656854249492381,0.001663499977439642,3,0,22,20,2,6.656854249492381,0.0013488999102264643,3,0,21,19,2,True
10,10,0.2,10,dimensione_3,9,"(2, 0)","(7, 7)",9.071067811865476,0.006476399954408407,14,0,35,37,5,9.071067811865476,0.006086200010031462,13,0,32,31,4,True
10,10,0.2,10,dimensione_3,10,"(1, 0)","(6, 6)",9.242640687119284,0.0033835999201983213,6,0,11,6,3,9.242640687119284,0.002416200004518032,5,0,26,22,3,True
